Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,Correlation_coefficient,Number_unclassified,Percent_unclassified,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureKernelEvaluations,measureCacheHits
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,5,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601151899997E7,292.0,32.0,0.6850145820312499,0.8625996329047462,64.2193340658383,72.86817257163227,0.7039301002964198,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.002,0.0,0.0,0.0,0.0,92426.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,6,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601151899997E7,292.0,32.0,0.6125495078125001,0.7813978849177476,72.01497034242165,81.03064523045107,0.5972386128795498,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.002,0.0,0.0,0.0,0.0,92426.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,7,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601151899997E7,292.0,32.0,0.68803768359375,0.9055479117520407,76.1793806276382,88.50396258406398,0.43590247411281435,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.002,0.0,0.015625,0.0,15.625,92426.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,8,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601151899997E7,292.0,32.0,0.5819163867187499,0.7271485978605601,81.54738284893563,83.08003596755292,0.5326947280969415,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.002,0.0,0.0,0.0,0.0,92426.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,9,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601151899997E7,292.0,32.0,0.56136054296875,0.6880743227925841,84.14079838004048,93.11250533170958,0.40383197812764704,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.003,0.0,0.0,0.0,0.0,92426.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.lazy.IBk,'-K 8 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601151899997E7,292.0,32.0,0.8504557695312502,1.1352667168190878,85.00415927693199,92.16284106388356,0.40374825851709534,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.002,0.0,0.0,0.0,0.0,92426.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,1,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,291.0,33.0,0.7243722902211347,0.9316189433371144,97.32379675704684,107.52060445179274,0.3705473359705116,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.281,0.0,0.28125,0.0,281.25,0.0,235445.0,89489.0,13895.0,NaN,NaN,?,?,42486.0,1.1548766E7
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,2,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,291.0,33.0,0.5528850273520106,0.811889171090193,60.34208947751385,77.05399403519837,0.6756301208364051,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.238,0.0,0.234375,0.0,234.375,0.0,235445.0,89489.0,13895.0,NaN,NaN,?,?,42486.0,9747716.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,3,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,291.0,33.0,0.6119201754051206,0.8805898215405932,62.45876271866014,73.93660366396331,0.6802744139770995,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.216,0.0,0.21875,0.0,218.75,0.0,235445.0,89489.0,13895.0,NaN,NaN,?,?,42486.0,8725133.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,4,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,291.0,33.0,0.8099139495339032,1.2170672615683238,70.74233737495041,88.93706522221305,0.46813341501770106,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.316,0.0,0.3125,0.0,312.5,0.0,235445.0,89489.0,13895.0,NaN,NaN,?,?,42486.0,1.2762973E7
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,5,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,292.0,32.0,0.6642650472192277,0.9799590362022883,62.27408889477535,82.78211749599028,0.5592367296333931,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.227,0.001,0.234375,0.0,234.375,0.0,236184.0,89782.0,13602.0,NaN,NaN,?,?,42778.0,9031623.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,6,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,292.0,32.0,0.5172803458817793,0.6725170455083983,60.81455995357142,69.73974613683322,0.7430736137710383,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.272,0.0,0.265625,0.0,265.625,0.0,236184.0,89782.0,13602.0,NaN,NaN,?,?,42778.0,1.1326052E7
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,7,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,292.0,32.0,0.6735951612950908,0.9846791451234129,74.58030774304554,96.23787442532773,0.330434008615918,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.223,0.0,0.203125,0.0,203.125,0.0,236184.0,89782.0,13602.0,NaN,NaN,?,?,42778.0,9261563.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,8,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,292.0,32.0,0.4853782201311941,0.6340690831354239,68.01891894943967,72.44527788102272,0.7275958691055666,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.195,0.0,0.171875,0.0,171.875,0.0,236184.0,89782.0,13602.0,NaN,NaN,?,?,42778.0,7505045.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,9,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,292.0,32.0,0.5452650757231401,0.7975614955573895,81.7282927607761,107.92867361487029,0.49934862973312544,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0.0,0.21875,0.0,218.75,0.0,236184.0,89782.0,13602.0,NaN,NaN,?,?,42778.0,9073659.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.functions.SMOreg,'-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"',-7149606251113102827,2.0170601151899997E7,292.0,32.0,0.7375266117909625,0.9903014816388154,73.71674321665155,80.39432206145692,0.6049503494466947,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.235,0.0,0.234375,0.0,234.375,0.0,236184.0,89782.0,13602.0,NaN,NaN,?,?,42778.0,9800935.0
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,291.0,33.0,0.9991455209739787,1.3571841116995749,134.24124159180604,156.6362052703595,0.3586508424107779,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.518,0.001,6.375,0.0,6375.0,0.0,197691.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,291.0,33.0,0.9526142740884168,1.1226299388451868,103.96869678296075,106.54547897880816,0.4289958166578205,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.801,0.001,6.53125,0.015625,6531.25,15.625,197691.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,291.0,33.0,0.8359437237543113,1.229878779725981,85.32487207756607,103.26380985443501,0.37461234773024693,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.652,0.001,6.46875,0.0,6468.75,0.0,197691.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,291.0,33.0,0.8999201138785986,1.2683136929495327,78.60397063557268,92.68189293558292,0.4817315036782114,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.932,0.0,6.609375,0.0,6609.375,0.0,197691.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,292.0,32.0,0.871192856180378,1.1208976027317223,81.67333445796231,94.68791410905162,0.6111270865986363,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.696,0.001,6.53125,0.0,6531.25,0.0,197691.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,292.0,32.0,0.7172968322719862,0.9822341754449302,84.32968999885622,101.85728748431507,0.427164283451283,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.586,0.0,6.484375,0.0,6484.375,0.0,197691.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601151899997E7,292.0,32.0,0.9267841283371805,1.1378404885088542,102.61333435035898,111.20713847904668,0.4236534271674553,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.934,0.001,6.625,0.0,6625.0,0.0,197691.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601152E7,292.0,32.0,0.9539070304212066,1.1361664961319784,133.67663050472916,129.8121919529223,0.5431851172819374,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.867,0.001,6.578125,0.0,6578.125,0.0,197691.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601152E7,292.0,32.0,0.7556957079468901,0.9332545316364669,113.26916541507067,126.2911064609476,0.565355671162214,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.705,0.001,6.515625,0.0,6515.625,0.0,197691.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.0170601152E7,292.0,32.0,0.9966919337267136,1.3286354802940932,99.62065391270855,107.86083903285474,0.5214219044650443,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,6.469,0.001,6.40625,0.0,6406.25,0.0,197691.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,1,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,291.0,33.0,0.6862883052076111,0.8501274012022422,92.20698311412976,98.11545019777542,0.3575948414944477,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.027,0.0,0.015625,0.0,15.625,0.0,17476.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,2,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,291.0,33.0,0.556952326567421,0.7322360723146731,60.78599611460181,69.49435459612012,0.7417484260972087,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.028,0.0,0.015625,0.0,15.625,0.0,17495.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,3,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,291.0,33.0,0.6634819832189144,0.904599446868796,67.72168237554969,75.95251403288613,0.6511730771640155,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.025,0.0,0.03125,0.0,31.25,0.0,17511.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,4,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,291.0,33.0,0.8347781741707908,1.2021268375498448,72.9141154617972,87.84529527051234,0.48958850974508855,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.027,0.0,0.03125,0.0,31.25,0.0,17419.0,89489.0,13895.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,5,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,292.0,32.0,0.5765081062360193,0.7912447510413045,54.04697598736046,66.84046325306379,0.7314946526892319,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.027,0.0,0.03125,0.0,31.25,0.0,17449.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,6,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,292.0,32.0,0.546796946047337,0.6778216612454101,64.28470735948919,70.28983264738848,0.719163636496326,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.026,0.0,0.015625,0.0,15.625,0.0,17436.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,7,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,292.0,32.0,0.7522661342012947,0.9886616387180074,83.29074051769416,96.62710448098024,0.28805053092294763,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.027,0.0,0.03125,0.0,31.25,0.0,17446.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,8,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,292.0,32.0,0.5673558533863596,0.7023232440566688,79.50692924900117,80.24362633546004,0.6472264522662314,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.027,0.0,0.03125,0.0,31.25,0.0,17446.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,9,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,292.0,32.0,0.5923783602392325,0.7746818556848287,88.78997428282545,104.83252466837979,0.4285068098030957,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.029,0.0,0.03125,0.0,31.25,0.0,17471.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45',1,10,weka.classifiers.functions.LinearRegression,'-S 0 -R 1.0E-8 -num-decimal-places 4',-3364580862046573747,2.0170601152E7,292.0,32.0,0.8473911310625758,1.0689861652632182,84.69784467968844,86.78207560307106,0.5279021961065815,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.028,0.0,0.03125,0.0,31.25,0.0,17497.0,89782.0,13602.0,NaN,NaN,?,?,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,1,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,490.0,55.0,0.06228998510745041,0.0807351573129579,89.90496669876975,90.48606660381257,0.4395082781881377,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.068,0.0,0.078125,0.0,78.125,0.0,27519.0,147413.0,19958.0,NaN,NaN,?,5.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,2,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,490.0,55.0,0.05413527823869016,0.08119599528554003,96.33242743347678,102.48495630961963,0.17689498389590638,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.067,0.0,0.0625,0.0,62.5,0.0,33292.0,147413.0,19958.0,NaN,NaN,?,9.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,3,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,490.0,55.0,0.06450726561509108,0.07834626910373384,96.59927108674147,95.7011167605256,0.3188266948403465,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.069,0.0,0.0625,0.0,62.5,0.0,21427.0,147413.0,19958.0,NaN,NaN,?,1.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,4,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,490.0,55.0,0.05161993079457267,0.06910228939954952,103.4649107536401,95.8899025443781,0.319021868239119,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.072,0.0,0.078125,0.0,78.125,0.0,21425.0,147413.0,19958.0,NaN,NaN,?,1.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,5,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,490.0,55.0,0.05138892044982566,0.06477511332807917,83.62203627166375,85.61992786485007,0.5188888797672925,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.067,0.0,0.0625,0.0,62.5,0.0,27486.0,147413.0,19958.0,NaN,NaN,?,5.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,6,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,491.0,53.0,0.06060240775308154,0.08274938864825793,85.5944562047485,89.01917717895971,0.4627691415815872,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.07,0.0,0.078125,0.0,78.125,0.0,29080.0,147706.0,19665.0,NaN,NaN,?,6.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,7,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,491.0,54.0,0.06039879981056586,0.0728124752038601,98.09730491284238,95.85168756610136,0.3290509086015125,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.068,0.0,0.0625,0.0,62.5,0.0,28867.0,147706.0,19665.0,NaN,NaN,?,6.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,8,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,491.0,54.0,0.07129462950796156,0.09177414069325525,93.61483266698909,92.34760322709637,0.36248106274181124,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.075,0.0,0.078125,0.0,78.125,0.0,37485.0,147706.0,19665.0,NaN,NaN,?,12.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,9,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,491.0,54.0,0.07039612359378787,0.09856571070440219,91.63131790100488,93.05997885980761,0.35014051056061707,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.074,0.0,0.078125,0.0,78.125,0.0,46485.0,147706.0,19665.0,NaN,NaN,?,18.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,10,weka.classifiers.trees.M5P,'-M 4.0',-6118439039768244417,2.0170601152E7,491.0,54.0,0.05879041523586627,0.08256513274619146,90.59559932682146,96.65339214709154,0.2392579688215981,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.072,0.0,0.078125,0.0,78.125,0.0,21422.0,147706.0,19665.0,NaN,NaN,?,1.0,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601152E7,490.0,55.0,0.07886363636363637,0.10473180032826707,113.8262047869484,117.38094004456423,0.19990321325299545,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.003,0.0,0.0,0.0,0.0,149708.0,147413.0,19958.0,NaN,NaN,?,?,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601152E7,490.0,55.0,0.07977272727272726,0.10621322893124,141.95365224295315,134.06151483508305,0.352557882876246,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.004,0.0,0.015625,0.0,15.625,149708.0,147413.0,19958.0,NaN,NaN,?,?,?,?
'Suite_en_la_energy_pas-weka.filters.unsupervised.attribute.Remove-R33-39,41-45',1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0170601152E7,490.0,55.0,0.06795454545454545,0.08756491098815575,101.76155345211593,106.96182302576482,0.3746353252204313,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.004,0.0,0.0,0.0,0.0,149708.0,147413.0,19958.0,NaN,NaN,?,?,?,?
