@relation 'Darn_that_dream_onset_pas-weka.filters.unsupervised.attribute.Remove-R33-37,39-45'

@attribute onset_b numeric
@attribute dur_b numeric
@attribute string numeric
@attribute pitch numeric
@attribute vel numeric
@attribute onset_s numeric
@attribute dur_s numeric
@attribute measure numeric
@attribute pre_dur_b numeric
@attribute pre_dur_s numeric
@attribute nxt_dur_b numeric
@attribute nxt_dur_s numeric
@attribute pre_ionset_s numeric
@attribute nxt_ionset_s numeric
@attribute onset_b_mod numeric
@attribute pitch_mod numeric
@attribute n_simult numeric
@attribute prev_int numeric
@attribute next_int numeric
@attribute keyFifths numeric
@attribute note2key numeric
@attribute chord {A7,B5,B7,B9,Bb7,C6,C7,D7,E,E7,Eb6,Eb7,F7,G,G6,G7}
@attribute chord_id numeric
@attribute chord_type {5,6,7,9,mayor}
@attribute note2chord numeric
@attribute isChordN {n,y}
@attribute mtr {s,ss,ww}
@attribute nar1 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar2 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute nar3 {P,R,D,ID,IP,VP,IR,VR,SA,SB,NA}
@attribute tempo numeric
@attribute phrase {f,i,m}
@attribute onset_dev numeric

@data
101,0.997917,2,69,80,86.571443,0.855357,26,0.997917,0.855357,1.497917,1.283929,-0.857143,0.857143,1,9,0,-5,-22,1,2,B7,11,7,2,n,ww,VR,SA,IR,70,f,-1.13725
102,1.497917,5,47,80,87.428586,1.283929,26,0.997917,0.855357,1.497917,1.283929,-0.857143,0,2,11,3,22,10,1,4,E,4,mayor,7,n,ww,SA,IR,P,70,i,-1.993167
102,1.497917,6,57,80,87.428586,1.283929,26,1.497917,1.283929,1.497917,1.283929,0,0,2,9,3,-10,6,1,2,E,4,mayor,5,n,ww,IR,P,SB,70,m,-1.20775
102,1.497917,4,63,80,87.428586,1.283929,26,1.497917,1.283929,1.497917,1.283929,0,0,2,3,3,-6,2,1,4,E,4,mayor,1,n,ww,P,SB,VR,70,m,-1.19475
102,1.497917,3,65,80,87.428586,1.283929,26,1.497917,1.283929,0.497917,0.426786,0,1.285714,2,5,3,-2,1,1,2,E,4,mayor,1,n,ww,SB,VR,IR,70,f,0.897167
103.5,0.497917,4,66,80,88.714301,0.426786,26,1.497917,1.283929,0.997917,0.855357,-1.285714,0.428572,3.5,6,0,-1,-14,1,1,E,4,mayor,2,n,ww,VR,IR,P,70,i,0.302833
104,0.997917,2,52,80,89.142872,0.855357,27,0.497917,0.426786,0.997917,0.855357,-0.428572,0,0,4,3,14,7,1,3,A7,9,7,5,n,ww,IR,P,P,70,m,0.551417
104,0.997917,6,59,80,89.142872,0.855357,27,0.997917,0.855357,0.997917,0.855357,0,0,0,11,3,-7,3,1,4,A7,9,7,2,n,ww,P,P,IP,70,m,0.62725
104,0.997917,5,62,80,89.142872,0.855357,27,0.997917,0.855357,0.997917,0.855357,0,0,0,2,3,-3,5,1,5,A7,9,7,7,y,ww,P,IP,VP,70,m,0.712833
104,0.997917,4,67,80,89.142872,0.855357,27,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,7,3,-5,4,1,0,A7,9,7,2,n,ww,IP,VP,VR,70,m,0.784333
105,0.997917,6,71,80,90.000015,0.855357,27,0.997917,0.855357,0.497917,0.426786,-0.857143,0.857143,1,11,0,-4,-3,1,4,C6,0,6,11,n,ww,VP,VR,IR,70,m,-0.215667
106,0.497917,3,68,80,90.857158,0.426786,27,0.997917,0.855357,0.997917,0.855357,-0.857143,0,2,8,0,3,-14,1,1,B7,11,7,3,n,ww,VR,IR,P,70,m,-1.207
106,0.997917,2,54,80,90.857158,0.855357,27,0.497917,0.426786,0.997917,0.855357,0,0,2,6,2,14,6,1,1,B7,11,7,5,n,ww,IR,P,P,70,m,-1.159333
106,0.997917,5,60,80,90.857158,0.855357,27,0.997917,0.855357,0.997917,0.855357,0,0,2,0,2,-6,4,1,7,B7,11,7,11,n,ww,P,P,P,70,m,-1.159333
106,0.997917,4,64,80,90.857158,0.855357,27,0.997917,0.855357,0.497917,0.426786,0,0.428572,2,4,2,-4,5,1,3,B7,11,7,7,y,ww,P,P,P,70,m,-0.744417
106.5,0.497917,3,69,80,91.28573,0.426786,27,0.997917,0.855357,0.497917,0.426786,-0.428572,0.428572,2.5,9,0,-5,2,1,2,B7,11,7,2,n,ww,P,P,SB,70,m,-1.244417
107,0.497917,2,71,80,91.714301,0.426786,27,0.497917,0.426786,0.497917,0.426786,-0.428572,0.428572,3,11,0,-2,1,1,4,B7,11,7,0,y,ww,P,SB,VR,70,m,-0.895083
107.5,0.497917,6,72,80,92.142873,0.426786,27,0.497917,0.426786,0.997917,0.855357,-0.428572,0.428572,3.5,0,0,-1,2,1,7,B7,11,7,11,n,ww,SB,VR,IR,70,m,-1.395083
108,0.997917,6,74,80,92.571444,0.855357,28,0.497917,0.426786,1.997917,1.7125,-0.428572,0,0,2,3,-2,-15,1,5,B5,11,5,9,n,ww,VR,IR,VP,70,m,-1.895083
108,1.997917,5,59,80,92.571444,1.7125,28,0.997917,0.855357,1.997917,1.7125,0,0,0,11,4,15,6,1,4,B5,11,5,0,n,ww,IR,VP,VR,70,m,-1.407583
108,1.997917,4,65,80,92.571444,1.7125,28,1.997917,1.7125,1.997917,1.7125,0,0,0,5,4,-6,4,1,2,B5,11,5,6,n,ww,VP,VR,VR,70,m,-1.4
108,1.997917,3,69,80,92.571444,1.7125,28,1.997917,1.7125,0.997917,0.855357,0,0.857143,0,9,4,-4,7,1,2,B5,11,5,2,n,ww,VR,VR,IR,70,m,-1.39675
109,0.997917,2,76,80,93.428587,0.855357,28,1.997917,1.7125,1.997917,1.7125,-0.857143,0.857143,1,4,3,-7,-20,1,3,E7,4,7,0,y,ww,VR,IR,P,70,f,-2.387
110,1.997917,5,56,80,94.28573,1.7125,28,0.997917,0.855357,1.997917,1.7125,-0.857143,0,2,8,4,20,6,1,1,A7,9,7,1,n,ww,IR,P,SB,70,i,-2.289583
110,1.997917,4,62,80,94.28573,1.7125,28,1.997917,1.7125,1.997917,1.7125,0,0,2,2,4,-6,4,1,5,A7,9,7,7,y,ww,P,SB,R,70,m,-1.616833
110,1.997917,3,66,80,94.28573,1.7125,28,1.997917,1.7125,1.997917,1.7125,0,0,2,6,4,-4,5,1,1,A7,9,7,3,n,ww,SB,R,VP,70,m,-1.616833
110,1.997917,2,71,80,94.28573,1.7125,28,1.997917,1.7125,1.497917,1.283929,0,0.428572,2,11,4,-5,-31,1,4,A7,9,7,2,n,ww,R,VP,IR,70,f,-1.419667
110.5,1.497917,6,40,80,94.714302,1.283929,28,1.997917,1.7125,1.997917,1.7125,-0.428572,1.285714,2.5,4,4,31,5,1,3,A7,9,7,5,n,ww,VP,IR,IP,70,i,-1.11475
112,1.997917,7,45,80,96.000016,1.7125,29,1.497917,1.283929,0.997917,0.855357,-1.285714,0.857143,0,9,2,-5,26,1,2,F7,5,7,4,y,ww,IR,IP,P,70,f,-1.580167
113,0.997917,5,71,80,96.857159,0.855357,29,1.997917,1.7125,0.997917,0.855357,-0.857143,0,1,11,2,-26,3,1,4,F7,5,7,6,n,ww,IP,P,IP,70,i,-1.58675
113,0.997917,4,74,80,96.857159,0.855357,29,0.997917,0.855357,0.497917,0.426786,0,0.857143,1,2,2,-3,-2,1,5,F7,5,7,3,n,ww,P,IP,IP,70,f,-1.58675
114,0.497917,3,72,80,97.714302,0.426786,29,0.997917,0.855357,0.497917,0.426786,-0.857143,0,2,0,0,2,-3,1,7,B7,11,7,11,n,ww,IP,IP,IP,70,i,-2.58675
114,0.497917,2,69,80,97.714302,0.426786,29,0.497917,0.426786,0.497917,0.426786,0,0.428572,2,9,0,3,2,1,2,B7,11,7,2,n,ww,IP,IP,IP,70,m,-2.578083
114.5,0.497917,4,71,80,98.142874,0.426786,29,0.497917,0.426786,0.497917,0.426786,-0.428572,0,2.5,11,0,-2,-4,1,4,B7,11,7,0,y,ww,IP,IP,IP,70,m,-2.071667
114.5,0.497917,7,67,80,98.142874,0.426786,29,0.497917,0.426786,0.497917,0.426786,0,0.428572,2.5,7,0,4,2,1,0,B7,11,7,4,y,ww,IP,IP,IP,70,m,-1.114
115,0.497917,5,69,80,98.571445,0.426786,29,0.497917,0.426786,0.497917,0.426786,-0.428572,0,3,9,0,-2,-4,1,2,B7,11,7,2,n,ww,IP,IP,VP,70,m,-1.605333
115,0.497917,4,65,80,98.571445,0.426786,29,0.497917,0.426786,0.497917,0.426786,0,0.428572,3,5,0,4,2,1,2,B7,11,7,6,n,ww,IP,VP,VR,70,m,-1.1265
115.5,0.497917,3,67,80,99.000017,0.426786,29,0.497917,0.426786,0.497917,0.426786,-0.428572,0,3.5,7,0,-2,-4,1,0,Eb7,4,7,3,n,ww,VP,VR,IR,70,m,-1.62325
115.5,0.497917,7,63,80,99.000017,0.426786,29,0.497917,0.426786,0.997917,0.855357,0,0.428572,3.5,3,0,4,-16,1,4,Eb7,4,7,1,n,ww,VR,IR,P,70,m,-1.62325
116,0.997917,7,47,80,99.428588,0.855357,30,0.497917,0.426786,0.997917,0.855357,-0.428572,0,0,11,3,16,10,1,4,Eb7,4,7,7,y,ww,IR,P,P,70,m,-1.728917
116,0.997917,3,57,80,99.428588,0.855357,30,0.997917,0.855357,0.997917,0.855357,0,0,0,9,3,-10,5,1,2,Eb7,4,7,5,n,ww,P,P,SB,70,m,-1.61625
116,0.997917,3,62,80,99.428588,0.855357,30,0.997917,0.855357,0.997917,0.855357,0,0,0,2,3,-5,4,1,5,Eb7,4,7,2,n,ww,P,SB,VR,70,m,-1.568583
116,0.997917,4,66,80,99.428588,0.855357,30,0.997917,0.855357,0.997917,0.855357,0,0.857143,0,6,3,-4,3,1,1,Eb7,4,7,2,n,ww,SB,VR,IR,70,m,0.364083
117,0.997917,5,69,80,100.285731,0.855357,30,0.997917,0.855357,0.997917,0.855357,-0.857143,0.857143,1,9,0,-3,-23,1,2,Eb7,4,7,5,n,ww,VR,IR,P,70,f,-0.635917
118,0.997917,7,46,80,101.142874,0.855357,30,0.997917,0.855357,0.997917,0.855357,-0.857143,0,2,10,3,23,10,1,3,A7,9,7,1,n,ww,IR,P,IP,70,i,-1.635917
118,0.997917,2,56,80,101.142874,0.855357,30,0.997917,0.855357,0.997917,0.855357,0,0,2,8,3,-10,5,1,1,A7,9,7,1,n,ww,P,IP,VP,70,m,-0.669583
118,0.997917,6,61,80,101.142874,0.855357,30,0.997917,0.855357,0.997917,0.855357,0,0,2,1,3,-5,4,1,6,A7,9,7,8,n,ww,IP,VP,VR,70,m,-0.666333
118,0.997917,7,65,80,101.142874,0.855357,30,0.997917,0.855357,0.997917,0.855357,0,0.857143,2,5,3,-4,-2,1,2,A7,9,7,4,y,ww,VP,VR,IR,70,m,-0.666333
119,0.997917,4,63,80,102.000017,0.855357,30,0.997917,0.855357,1.997917,1.7125,-0.857143,0.857143,3,3,0,2,-18,1,4,A7,9,7,6,n,ww,VR,IR,P,70,f,-0.692417
120,1.997917,5,45,80,102.85716,1.7125,31,0.997917,0.855357,1.997917,1.7125,-0.857143,0,0,9,3,18,10,1,2,D7,2,7,7,y,ww,IR,P,SB,70,i,-1.691333
120,1.997917,3,55,80,102.85716,1.7125,31,1.997917,1.7125,1.997917,1.7125,0,0,0,7,3,-10,5,1,0,D7,2,7,5,n,ww,P,SB,VR,70,m,-1.68375
120,1.997917,3,60,80,102.85716,1.7125,31,1.997917,1.7125,1.997917,1.7125,0,0,0,0,3,-5,2,1,7,D7,2,7,2,n,ww,SB,VR,SA,70,m,0.12325
120,1.997917,4,62,80,102.85716,1.7125,31,1.997917,1.7125,1.997917,1.7125,0,1.714286,0,2,3,-2,-12,1,5,D7,2,7,0,y,ww,VR,SA,IR,70,f,0.364833
122,1.997917,5,50,80,104.571446,1.7125,31,1.997917,1.7125,1.997917,1.7125,-1.714286,0,2,2,3,12,10,1,5,G6,7,6,5,n,ww,SA,IR,SB,70,i,-1.50625
122,1.997917,6,60,80,104.571446,1.7125,31,1.997917,1.7125,1.997917,1.7125,0,0,2,0,3,-10,6,1,7,G6,7,6,7,y,ww,IR,SB,VR,70,m,0.067833
122,1.997917,3,66,80,104.571446,1.7125,31,1.997917,1.7125,1.997917,1.7125,0,0,2,6,3,-6,5,1,1,G6,7,6,1,n,ww,SB,VR,SA,70,m,0.2975
122,1.997917,2,71,80,104.571446,1.7125,31,1.997917,1.7125,3.997917,3.426786,0,1.714286,2,11,3,-5,-24,1,4,G6,7,6,4,y,ww,VR,SA,IR,70,f,0.400417
124,3.997917,6,47,80,106.285732,3.426786,32,1.997917,1.7125,3.997917,3.426786,-1.714286,0,0,11,2,24,8,1,4,G6,7,6,4,y,ww,SA,IR,NA,70,i,-0.930083
124,3.997917,5,55,80,106.285732,3.426786,32,3.997917,3.426786,3.997917,3.426786,0,0,0,7,2,-8,7,1,0,G6,7,6,0,y,ww,IR,NA,NA,70,m,2.378417
124,3.997917,4,62,80,106.285732,3.426786,32,3.997917,3.426786,3.997917,3.426786,0,0,0,2,2,-7,5,1,5,G6,7,6,5,n,ww,NA,NA,NA,70,m,2.378417
124,3.997917,3,67,80,106.285732,3.426786,32,3.997917,3.426786,0,0,0,0,0,7,3,-5,-24,1,0,G6,7,6,0,y,ww,NA,NA,NA,70,f,2.378417
